Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;16/08/2014;22/08/2014;01/09/2014;6;Decolar.com;Agências de Viagens;Turismo/Viagens;Pacote / excursão / agência de turismo;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;1
SE;RJ;São Gonçalo;M;entre 21 a 30 anos;2014;8;23/08/2014;02/09/2014;21/09/2014;10;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Dificuldades com Programas de Fidelidade / Pontuação (resgate, alteração, transferência etc);Telefone;S;S;Finalizada avaliada;Resolvida;2
SE;RJ;São Gonçalo;M;entre 21 a 30 anos;2014;8;23/08/2014;02/09/2014;21/09/2014;10;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;ES;Vila Velha;F;entre 21 a 30 anos;2014;8;26/08/2014;27/08/2014;17/09/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;29/08/2014;08/09/2014;29/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
NE;AL;Maceió;M;entre 51 a 60 anos;2014;8;26/08/2014;28/08/2014;18/09/2014;2;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Internet;N;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Laguna;F;entre 51 a 60 anos;2014;8;27/08/2014;03/09/2014;04/09/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
CO;GO;Nova Iguaçu de Goiás;M;entre 21 a 30 anos;2014;8;19/08/2014;29/08/2014;01/09/2014;10;Extra.com;Comércio Eletrônico;Demais Produtos;Móveis e Colchões;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Não Resolvida;4
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;25/08/2014;04/09/2014;25/09/2014;10;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Salvador;M;entre 31 a 40 anos;2014;8;26/08/2014;03/09/2014;04/09/2014;8;Magazine Luiza;Varejo;Produtos Eletrodomésticos e Eletrônicos;Fogão, microondas, forno elétrico, depurador de ar e coifa;Entrega do Produto;Não entrega / demora na entrega do produto;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Belo Horizonte;M;entre 31 a 40 anos;2014;8;28/08/2014;05/09/2014;05/09/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
S ;RS;Alvorada;F;mais de 70 anos;2014;8;30/08/2014;09/09/2014;23/09/2014;10;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
S ;RS;Alvorada;F;mais de 70 anos;2014;8;28/08/2014;06/09/2014;06/09/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Caetano do Sul;F;entre 31 a 40 anos;2014;8;19/08/2014;22/08/2014;05/09/2014;3;Pontofrio.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;F;entre 21 a 30 anos;2014;8;19/08/2014;29/08/2014;19/09/2014;10;Walmart.com;Comércio Eletrônico;Demais Produtos;Esporte/Lazer/Festa (equipamento de ginástica, camping, náutica, caça, pesca, artigo esportivo, bicicleta, piscina, etc.);Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Belo Horizonte;M;entre 61 a 70 anos;2014;8;19/08/2014;20/08/2014;05/09/2014;1;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Loja física;S;S;Finalizada avaliada;Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;30/08/2014;03/09/2014;10/09/2014;4;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;8;15/08/2014;19/08/2014;04/09/2014;4;Decolar.com;Agências de Viagens;Transportes;Aéreo;Contrato / Oferta;Dificuldade para alterar o contrato de serviço (alteração de vôo, alteração de nome, cobrança etc);Internet;S;S;Finalizada avaliada;Resolvida;4
CO;GO;Goiânia;F;entre 41 a 50 anos;2014;8;29/08/2014;08/09/2014;08/09/2014;10;Itaú Consórcio;Administradoras de Consórcios;Serviços Financeiros;Consórcio de Imóveis;Contrato / Oferta;Não entrega do contrato ou documentação relacionada ao serviço;Loja física;S;S;Finalizada avaliada;Não Resolvida;3
S ;PR;Curitiba;F;entre 31 a 40 anos;2014;8;20/08/2014;26/08/2014;15/09/2014;6;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Osasco;F;entre 61 a 70 anos;2014;8;26/08/2014;28/08/2014;18/09/2014;2;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Esteio;F;entre 31 a 40 anos;2014;8;29/08/2014;08/09/2014;23/09/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Resolvida;1
S ;RS;Ijuí;M;entre 41 a 50 anos;2014;8;29/08/2014;05/09/2014;15/09/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;F;até 20 anos;2014;8;19/08/2014;28/08/2014;18/09/2014;9;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;MA;Açailândia;M;entre 41 a 50 anos;2014;8;22/08/2014;25/08/2014;14/09/2014;3;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Vício de Qualidade;Dificuldade de pagamento, saque, depósito, transferência;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Cabreúva;M;entre 41 a 50 anos;2014;8;28/08/2014;29/08/2014;17/09/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Aparelho de som, video e imagem ( Câmera, filmadora, dvd, home theater etc);Saúde e Segurança;Risco, dano físico ou mal estar decorrente da prestação do serviço/utilização do produto;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;8;23/08/2014;02/09/2014;03/09/2014;10;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Franco da Rocha;F;entre 21 a 30 anos;2014;8;21/08/2014;29/08/2014;09/09/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Barra Mansa;F;entre 21 a 30 anos;2014;8;24/08/2014;02/09/2014;02/09/2014;9;Financeira Itaú Americanas;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Bernardo do Campo;M;entre 51 a 60 anos;2014;8;24/08/2014;03/09/2014;03/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
CO;MS;Nova Andradina;M;entre 21 a 30 anos;2014;8;28/08/2014;01/09/2014;02/09/2014;4;Consul;Fabricantes - Linha Branca;Produtos Eletrodomésticos e Eletrônicos;Lavadora de roupa, louça e secadora;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;8;07/08/2014;15/08/2014;04/09/2014;8;Casasbahia.com;Comércio Eletrônico;Demais Produtos;Móveis e Colchões;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Ribeirão Preto;M;entre 61 a 70 anos;2014;8;21/08/2014;29/08/2014;02/09/2014;8;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Seguro de Vida / Acidentes Pessoais / Desemprego;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Itaquaquecetuba;M;entre 21 a 30 anos;2014;8;28/08/2014;01/09/2014;01/09/2014;4;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Entrega do Produto;Não entrega / demora na entrega do produto;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Borborema;M;entre 21 a 30 anos;2014;8;07/08/2014;14/08/2014;03/09/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Rio de Janeiro;M;entre 21 a 30 anos;2014;8;19/08/2014;29/08/2014;07/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;28/08/2014;29/08/2014;18/09/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Saúde e Segurança;Recall – descumprimento, dúvida;Loja física;S;S;Finalizada avaliada;Não Resolvida;4
S ;RS;Uruguaiana;M;entre 31 a 40 anos;2014;8;28/08/2014;06/09/2014;27/09/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Juiz de Fora;F;entre 21 a 30 anos;2014;8;29/08/2014;08/09/2014;29/09/2014;10;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Stand, feiras e eventos;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Rio Grande;M;entre 31 a 40 anos;2014;8;29/08/2014;04/09/2014;25/09/2014;6;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança após cancelamento do serviço;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Niterói;M;entre 21 a 30 anos;2014;8;14/08/2014;18/08/2014;05/09/2014;4;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
CO;DF;Brasília;M;entre 31 a 40 anos;2014;8;28/08/2014;02/09/2014;02/09/2014;5;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Stand, feiras e eventos;S;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Pinhais;M;entre 31 a 40 anos;2014;8;29/08/2014;06/09/2014;24/09/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;4
NE;CE;Fortaleza;F;entre 31 a 40 anos;2014;8;29/08/2014;08/09/2014;29/09/2014;10;Banco BMG;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Pelotas;F;entre 31 a 40 anos;2014;8;29/08/2014;02/09/2014;02/09/2014;4;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;30/08/2014;30/08/2014;20/09/2014;0;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;N;S;Finalizada não avaliada;Não Avaliada;
CO;GO;Rio Verde;M;entre 21 a 30 anos;2014;8;29/08/2014;03/09/2014;03/09/2014;5;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Bernardo do Campo;F;entre 31 a 40 anos;2014;8;14/08/2014;22/08/2014;08/09/2014;8;Extra.com;Comércio Eletrônico;Alimentos;Supermercados e Conveniências;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;1
SE;SP;Pirassununga;M;entre 51 a 60 anos;2014;8;15/08/2014;25/08/2014;12/09/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de compra/saque não reconhecido / Contestação de cobrança;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Catanduva;F;entre 21 a 30 anos;2014;8;26/08/2014;01/09/2014;01/09/2014;6;Hipercard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Ribeirão Preto;M;entre 21 a 30 anos;2014;8;26/08/2014;28/08/2014;05/09/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Ribeirão Preto;M;entre 21 a 30 anos;2014;8;20/08/2014;29/08/2014;05/09/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Bernardo do Campo;M;entre 51 a 60 anos;2014;8;21/08/2014;25/08/2014;14/09/2014;4;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
