Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
SE;MG;Betim;M;até 20 anos;2014;8;07/08/2014;11/08/2014;11/08/2014;4;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;8;11/08/2014;13/08/2014;14/08/2014;2;Bradescard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Loja física;N;S;Finalizada avaliada;Resolvida;5
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;8;07/08/2014;08/08/2014;08/08/2014;1;Bradescard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Negativação indevida referente a cobrança não reconhecida;Loja física;N;S;Finalizada avaliada;Resolvida;5
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;8;09/08/2014;13/08/2014;14/08/2014;4;American Express - Amex;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;8;09/08/2014;18/08/2014;18/08/2014;9;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;8;09/08/2014;15/08/2014;15/08/2014;6;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Loja física;N;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;8;26/08/2014;28/08/2014;29/08/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Jundiaí;M;entre 41 a 50 anos;2014;8;01/08/2014;11/08/2014;12/08/2014;10;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Entrega do Produto;Produto entregue incompleto / diferente do  pedido;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 51 a 60 anos;2014;8;06/08/2014;11/08/2014;11/08/2014;5;Bradesco Promotora ;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Domicílio;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 51 a 60 anos;2014;8;02/08/2014;06/08/2014;06/08/2014;4;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Domicílio;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;8;12/08/2014;14/08/2014;15/08/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;8;05/08/2014;06/08/2014;06/08/2014;1;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;8;12/08/2014;14/08/2014;15/08/2014;2;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamento de Imóveis;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;N;S;Finalizada avaliada;Não Resolvida;3
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;15/08/2014;25/08/2014;26/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Contrato / Oferta;Recusa em cancelar compra/serviço no prazo de arrependimento (compra fora do estabelecimento);Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;12/08/2014;22/08/2014;26/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;05/08/2014;07/08/2014;09/08/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;4
N ;AM;Manaus;M;entre 31 a 40 anos;2014;8;01/08/2014;05/08/2014;05/08/2014;4;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Angra dos Reis;F;entre 31 a 40 anos;2014;8;01/08/2014;09/08/2014;29/08/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;15/08/2014;21/08/2014;21/08/2014;6;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Betim;M;até 20 anos;2014;8;21/08/2014;29/08/2014;29/08/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;N;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;15/08/2014;21/08/2014;21/08/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;06/08/2014;13/08/2014;13/08/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;5
NE;PE;Petrolina;M;entre 21 a 30 anos;2014;8;13/08/2014;21/08/2014;25/08/2014;8;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 41 a 50 anos;2014;8;05/08/2014;12/08/2014;13/08/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Itapetininga;M;entre 31 a 40 anos;2014;8;04/08/2014;12/08/2014;14/08/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 31 a 40 anos;2014;8;12/08/2014;15/08/2014;20/08/2014;3;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cartão não solicitado - Envio ou cobrança;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 31 a 40 anos;2014;8;07/08/2014;12/08/2014;20/08/2014;5;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Serviço indisponível para a região ou sem previsão;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 31 a 40 anos;2014;8;07/08/2014;15/08/2014;20/08/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Não Resolvida;2
SE;MG;Juiz de Fora;M;entre 31 a 40 anos;2014;8;07/08/2014;16/08/2014;20/08/2014;9;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Juiz de Fora;M;entre 31 a 40 anos;2014;8;07/08/2014;16/08/2014;20/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Guaratinguetá;M;entre 61 a 70 anos;2014;8;07/08/2014;16/08/2014;18/08/2014;9;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Resolvida;4
NE;MA;Paço do Lumiar;M;entre 21 a 30 anos;2014;8;05/08/2014;09/08/2014;10/08/2014;4;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Telefone;N;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;F;entre 41 a 50 anos;2014;8;21/08/2014;22/08/2014;23/08/2014;1;Bradesco Consórcio;Administradoras de Consórcios;Serviços Financeiros;Consórcios (exceto imóveis);Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Juiz de Fora;F;entre 41 a 50 anos;2014;8;17/08/2014;19/08/2014;19/08/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 41 a 50 anos;2014;8;20/08/2014;27/08/2014;27/08/2014;7;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;18/08/2014;22/08/2014;25/08/2014;4;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Maricá;M;entre 31 a 40 anos;2014;8;06/08/2014;16/08/2014;25/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Quipapá;M;até 20 anos;2014;8;02/08/2014;03/08/2014;09/08/2014;1;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança após cancelamento do serviço;Domicílio;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Guaratinguetá;F;entre 41 a 50 anos;2014;8;20/08/2014;22/08/2014;25/08/2014;2;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Ganhei de presente;S;S;Finalizada avaliada;Não Resolvida;3
CO;DF;Brasília;F;até 20 anos;2014;8;24/08/2014;27/08/2014;27/08/2014;3;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
CO;DF;Brasília;F;até 20 anos;2014;8;04/08/2014;12/08/2014;12/08/2014;8;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;8;20/08/2014;23/08/2014;24/08/2014;3;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Telefone;S;S;Finalizada avaliada;Resolvida;1
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;8;15/08/2014;23/08/2014;24/08/2014;8;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Telefone;S;S;Finalizada avaliada;Resolvida;1
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;8;15/08/2014;23/08/2014;24/08/2014;8;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;1
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;8;11/08/2014;13/08/2014;13/08/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Domicílio;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;8;01/08/2014;11/08/2014;31/08/2014;10;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;15/08/2014;25/08/2014;26/08/2014;10;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Internet;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;09/08/2014;14/08/2014;19/08/2014;5;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Loja física;S;S;Finalizada avaliada;Resolvida;2
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;09/08/2014;11/08/2014;12/08/2014;2;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;08/08/2014;18/08/2014;19/08/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Recusa em cancelar compra/serviço no prazo de arrependimento (compra fora do estabelecimento);Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;21/08/2014;25/08/2014;26/08/2014;4;American Express - Amex;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Internet;S;S;Finalizada avaliada;Resolvida;3
