Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
SE;MG;Juiz de Fora;F;entre 31 a 40 anos;2014;10;28/10/2014;01/11/2014;26/11/2014;4;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Salvador;F;até 20 anos;2014;10;30/10/2014;30/10/2014;17/11/2014;0;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 41 a 50 anos;2014;10;30/10/2014;31/10/2014;03/11/2014;1;Ricardo Eletro;Varejo;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;4
NE;PE;Igarassu;M;entre 21 a 30 anos;2014;10;29/10/2014;12/11/2014;12/11/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Habitação;Financiamento de Imóveis;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
S ;SC;Porto União;M;entre 21 a 30 anos;2014;10;30/10/2014;07/11/2014;28/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Contrato / Oferta;Fidelização indevida (multa não permitida, acima do prazo, não informada);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
CO;DF;Brasília;M;entre 41 a 50 anos;2014;10;28/10/2014;05/11/2014;26/11/2014;8;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Portabilidade não efetivada;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Águas Belas;M;mais de 70 anos;2014;10;28/10/2014;05/11/2014;26/11/2014;8;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
CO;MT;Cuiabá;F;entre 21 a 30 anos;2014;10;29/10/2014;30/10/2014;20/11/2014;1;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Não comprei / contratei;N;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Santos Dumont;M;entre 41 a 50 anos;2014;10;28/10/2014;07/11/2014;28/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Sorocaba;M;entre 51 a 60 anos;2014;10;28/10/2014;31/10/2014;21/11/2014;3;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;30/10/2014;07/11/2014;07/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
S ;SC;Concórdia;F;entre 41 a 50 anos;2014;10;31/10/2014;07/11/2014;28/11/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Joinville;F;entre 61 a 70 anos;2014;10;31/10/2014;04/11/2014;26/11/2014;4;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Piumhi;M;entre 21 a 30 anos;2014;10;31/10/2014;10/11/2014;27/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Não Resolvida;3
NE;AL;Maceió;F;entre 31 a 40 anos;2014;10;31/10/2014;31/10/2014;21/11/2014;0;Banco Pan (Panamericano);Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Dificuldade para obter boleto de quitação ou informações acerca de cálculos, pagamentos, saldo devedor;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Várzea Paulista;M;entre 41 a 50 anos;2014;10;29/10/2014;08/11/2014;29/11/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Sorocaba;F;entre 31 a 40 anos;2014;10;29/10/2014;08/11/2014;29/11/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Ponta Grossa;F;entre 51 a 60 anos;2014;10;29/10/2014;07/11/2014;10/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;26/10/2014;05/11/2014;05/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;5
N ;AC;Rio Branco;M;entre 31 a 40 anos;2014;10;31/10/2014;04/11/2014;05/11/2014;4;Centauro.com.br;Comércio Eletrônico;Demais Produtos;Esporte/Lazer/Festa (equipamento de ginástica, camping, náutica, caça, pesca, artigo esportivo, bicicleta, piscina, etc.);Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;F;entre 51 a 60 anos;2014;10;27/10/2014;30/10/2014;02/11/2014;3;Bradescard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Serviço de pagamento online/ via celular;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;N;S;Finalizada avaliada;Resolvida;5
NE;MA;Balsas;M;entre 31 a 40 anos;2014;10;27/10/2014;06/11/2014;12/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Descortesia / despreparo / demora;Telefone;N;S;Finalizada avaliada;Resolvida;5
S ;PR;Colombo;M;entre 21 a 30 anos;2014;10;27/10/2014;04/11/2014;26/11/2014;8;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;F;entre 21 a 30 anos;2014;10;28/10/2014;07/11/2014;28/11/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Osasco;M;entre 31 a 40 anos;2014;10;27/10/2014;06/11/2014;27/11/2014;10;Casasbahia.com;Comércio Eletrônico;Demais Produtos;Móveis e Colchões;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;10;28/10/2014;07/11/2014;13/11/2014;10;Tam;Transporte Aéreo;Transportes;Aéreo;Cobrança / Contestação;Imposição de multa indevida / abusiva;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;10;28/10/2014;31/10/2014;21/11/2014;3;Submarino Viagens;Agências de Viagens;Transportes;Aéreo;Cobrança / Contestação;Imposição de multa indevida / abusiva;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Diadema;F;entre 21 a 30 anos;2014;10;28/10/2014;06/11/2014;06/11/2014;9;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;5
SE;SP;Votorantim;M;entre 31 a 40 anos;2014;10;29/10/2014;08/11/2014;29/11/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Juiz de Fora;M;entre 41 a 50 anos;2014;10;26/10/2014;04/11/2014;26/11/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Campinas;M;entre 21 a 30 anos;2014;10;26/10/2014;29/10/2014;16/11/2014;3;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;N;S;Finalizada avaliada;Resolvida;5
S ;SC;Cocal do Sul;M;entre 21 a 30 anos;2014;10;28/10/2014;06/11/2014;27/11/2014;9;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Não comprei / contratei;N;S;Finalizada não avaliada;Não Avaliada;
CO;MT;Várzea Grande;M;entre 31 a 40 anos;2014;10;28/10/2014;07/11/2014;10/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
SE;SP;Osasco;F;entre 31 a 40 anos;2014;10;26/10/2014;05/11/2014;26/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Porto Alegre;F;entre 31 a 40 anos;2014;10;27/10/2014;29/10/2014;19/11/2014;2;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Telêmaco Borba;M;entre 31 a 40 anos;2014;10;28/10/2014;05/11/2014;06/11/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Ferraz de Vasconcelos;M;entre 41 a 50 anos;2014;10;28/10/2014;05/11/2014;05/11/2014;8;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Loja física;N;S;Finalizada avaliada;Resolvida;5
S ;PR;Colombo;F;entre 21 a 30 anos;2014;11;21/11/2014;26/11/2014;27/11/2014;5;Losango;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;Sorocaba;F;entre 31 a 40 anos;2014;11;14/11/2014;24/11/2014;24/11/2014;10;Pontofrio.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Lavadora de roupa, louça e secadora;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Umburanas;M;entre 31 a 40 anos;2014;11;16/11/2014;26/11/2014;26/11/2014;10;Casasbahia.com;Comércio Eletrônico;Produtos de telefonia e informática;Microcomputador e laptops;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;11;19/11/2014;25/11/2014;28/11/2014;6;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Falta de peça de reposição;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Salvador;F;entre 31 a 40 anos;2014;11;11/11/2014;13/11/2014;21/11/2014;2;Tam;Transporte Aéreo;Transportes;Aéreo;Cobrança / Contestação;Imposição de multa indevida / abusiva;Internet;S;S;Finalizada avaliada;Não Resolvida;2
CO;MT;Cuiabá;F;entre 31 a 40 anos;2014;11;13/11/2014;18/11/2014;26/11/2014;5;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Indaiatuba;M;até 20 anos;2014;11;13/11/2014;20/11/2014;24/11/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Loja física;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Salvador;F;entre 21 a 30 anos;2014;11;14/11/2014;14/11/2014;14/11/2014;0;Credicard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cartão não solicitado - Envio ou cobrança;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Salvador;F;entre 21 a 30 anos;2014;11;14/11/2014;21/11/2014;21/11/2014;7;Credicard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;ES;Vitória;M;entre 21 a 30 anos;2014;11;14/11/2014;21/11/2014;21/11/2014;7;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;RJ;Rio de Janeiro;F;entre 61 a 70 anos;2014;11;14/11/2014;19/11/2014;26/11/2014;5;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança submetendo a ofensa, constrangimento ou ameaça;Internet;S;S;Finalizada avaliada;Resolvida;3
NE;PB;Campina Grande;F;entre 21 a 30 anos;2014;11;21/11/2014;26/11/2014;26/11/2014;5;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança após cancelamento do serviço;Stand, feiras e eventos;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Hortolândia;F;entre 21 a 30 anos;2014;11;03/11/2014;07/11/2014;07/11/2014;4;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Negativação indevida - desconhece motivo e/ou fornecedor;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Hortolândia;F;entre 21 a 30 anos;2014;11;03/11/2014;07/11/2014;07/11/2014;4;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Hortolândia;F;entre 21 a 30 anos;2014;11;10/11/2014;11/11/2014;11/11/2014;1;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Hortolândia;F;entre 21 a 30 anos;2014;11;07/11/2014;10/11/2014;10/11/2014;3;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;5
